id,writing_id,book,section,content,full_path
13230,16924,《唐诗别裁》,"",似胜李君虞《汴河曲》（末二句下）。,《唐诗别裁》
13231,16924,《网师园唐诗笺》,"",韵远情深。,《网师园唐诗笺》
13232,16924,《唐诗笺要》,"",“不见人”是荒凉之象，宋儒谓改作“羞见人”更佳，其说非是。,《唐诗笺要》
13233,16924,《精选评注五朝诗学津梁》,"",写杨花写到花到地，方色空空，唤醒迷夫不少。,《精选评注五朝诗学津梁》
13234,16924,《历代诗评注读本》,"",隋炀植柳汴堤，谓之柳塘，故梦得有此作。末句谓宫墙尚在，宫中无人，即柳花飞入，谁人见来？不胜兴废之感。,《历代诗评注读本》
13235,16924,《诗境浅说续编》,"",此隋宫怀古之作，咏残柳以写亡国之悲，情韵双美，寄慨苍凉，与《石头城》怀古诗皆推绝唱，宜白乐天称为“诗豪”也。李益《隋宫燕》、《汴河曲》，与梦得用意同，而用笔逊之。,《诗境浅说续编》
13236,16926,《注解选唐诗》,"",谢枋得云：人之饯别，非驿亭则酒肆，多种杨柳，古人或折柳以赠，或攀柳而悲。长安陌上树木尽多，管别离者惟有垂杨斗。意谓王公将相位尊权重，其栽培桃李必多；或辞官，或失势，一旦去国，其门下士终始不相背负者甚少也。,《注解选唐诗》
13237,16926,《唐诗快》,"",扯响杨亦不胜攀折，正见苦无替代耳。,《唐诗快》
13238,16926,《唐诗笺要》,"",“管”字下得妙，视前首“见”字用意更胜。,《唐诗笺要》
13239,16926,《唐人万首绝句选评》,"",说得如此有情，真含无限悲苦。,《唐人万首绝句选评》
13240,16926,唐诗汇评,总评,"",唐诗汇评·总评
13241,16926,《山谷题跋》,"",刘宾客《柳枝网》，虽乏曹、刘、陆机、左思之豪壮，自为齐梁乐府之将帅也。,《山谷题跋》
13242,16926,《唐人绝句精华》,"",《杨柳枝词》盖即古《横吹曲》之《折杨柳》。其词托意杨柳以写离情，或感叹盛衰。今录禹锡两首，前者（按指“花萼楼前初种时”）以柳比人，后者（按指“城外东风吹酒旗”）即写离别，不可何作单纯咏物诗看。,《唐人绝句精华》
13243,17037,《增订评注唐诗正声》,"",李云：不曰“不堪闻”，而曰“最先闻”，语意最深。,《增订评注唐诗正声》
13244,17037,《唐诗选脉会通评林》,"",徐克曰：人情之真，非老于世故者不能道此。,《唐诗选脉会通评林》
13245,17037,《删订唐诗解》,"",唐汝询曰：秋风起而雁南矣，孤客之心未摇落而先秋，所以闻之最早。吴昌棋曰：用意最妙。,《删订唐诗解》
13246,17037,《唐诗笺注》,"",谁不闻而曰“最先闻”，孤客触绪惊心，形容尽矣。若说“不堪闻”，便浅。,《唐诗笺注》
13247,17037,《诗法易简录》,"",咏秋风必有闻此秋风者，妙在“最先”二字为“孤客”写神，无限情怀，溢于言表。,《诗法易简录》
13248,17037,《唐诗笺要》,"",梦得《鄂渚留别》末云：“欲问江深浅，应如远别情。”情思不剧，与此诗皆陶冶乐府而得。,《唐诗笺要》
13249,17037,《唐诗选胜直解》,"",风无形，随四时之气而生，曰何处惊之也。秋风秋雁并在一时，若风送之者然，况万物经秋，皆将黄落逐臣孤客，无难为情，曰“入庭树”，曰“最先闻”，惊心更早，宋玉悲秋，略与仿佛。,《唐诗选胜直解》
13250,17037,《诗境浅说续编》,"",四序迭更，一岁之常例，惟乍逢秋至，其容则天高日晶，其气则山川寂寥。别有一种感人意味，况天涯孤客，入耳先惊，能无惆怅？苏颋之《汾上惊秋》，韦应物之《淮南闻雁》，皆同此感也。,《诗境浅说续编》
13251,26998,《唐七律隽》,"",毛秋晴：以“老元”、“短李”同称，于“短李”诗则尽汰之，其意盖以“短李”为最下也。然“老元”七律不及“短李”远甚，此等诗较之乐天，梦得，殊有气骨，况老元乎？甚矣，知音之难也！,《唐七律隽》
13252,27017,《唐贤小三昧集续集》,"",一幅着色图。国朝王渔洋有“绿杨城郭是扬州”之句，传诵人口，妙处不减此语（“浅深红树”句下）。,《唐贤小三昧集续集》
13253,27026,《贯华堂选批唐才子诗》,"",“寺探松桂”，早已气尽，何况又是“地接郊原”，此真使人眼底心头，无刻不带夕阳者，固不独是日先生到寺之日，也值日暮也。三、四，“啼鸟歇”写“寂寂”，妙！“野花开”写“苍苍”，妙！盖正啼初歇，此是“寂寂”妙理，开不算花，此是“苍苍”妙理。若写作鸟不啼、无花开，便是俗杀世上人也。五、六，写废寺便如在眼，三宝犹尚如此，何况九原哉！七、八句法，言丘陇渐平，连天茂草，人谓九原真可心伤，殊不知不惟九原而已。试思九原之外，复有此寺，此寺之外，复有普天下，曾见何处不如此丘陇也者！,《贯华堂选批唐才子诗》
13254,26975,《贯华堂选批唐才子诗》,"",回望故宫诗，看他前解且不写故宫，反先写回望，有此灵妙之笔！“江云断续草连绵”者，言江云续处是云，江云断处却是草也。“云隔秋波树覆烟”者，言此断续之云，只是平复于下，若夫平复于上，则又有轻烟如练也。此二句如画家烘染，墨气已定，下更以朱粉点缀之。三，言白铺者为涨渚之荻花，四，言红卷者为平田之枫叶，盖言如此四句之尽头，则不写馆娃故宫，而居然馆娃故宫如睹也。后解乃深致感于此娃也。五、六雀喧、雁叫，犹言娃欲破吴，共见吴已破矣；今娃尚怀何恨，而又嫣然红脸，呈娇于此地耶？深畏色荒入骨，而遂至见怪红莲，此亦暗用“草木皆兵”文法也。,《贯华堂选批唐才子诗》
13255,27010,《唐体馀编》,"",两番兴废，仍分作两段写，前无此格。,《唐体馀编》
13256,26988,《贯华堂选批唐才子诗》,"",看他一头“洪河”，一头“清淮”，忽然巨笔如杠，信手下一“接”字。只谓其指陈南北控带，发出何等议论，却不谓其双眼单单正看接处。要写“蔓草芦花”已“秋”，再加“万里”字者，言此处秋，即天下皆秋，固不止是大淮大河秋也。三、四承上“万里秋”，再言“烟树苍茫”，即楚泽亦秋，“海云明灭”即扬州亦秋也。“望深江汉”者，意欲经略中原；“思起乡关”者，意欲归来田园。此即“路歧”也。“惆怅”者，人生或出或处，其事动关千古，直须用尽全力，始得做成一件，如何光阴如电，而尚两端徘徊，岂真镔铁为躯，故欲徐徐相试耶？,《贯华堂选批唐才子诗》
13257,26981,《贯华堂选批唐才子诗》,"",此诗只是将归家中，而先寄家书。一解，看他平用“洛阳城”、“鱼口桥”、“剑水寺”、“镜湖亭”四处地名，小儒见之，又谓不可；殊不知先生正是逐递纪程，逐日纪景。纪程则自北而渐至南，纪景则自冬而渐过春，真为最明白、最精细之家节也。上解写客中归程，此解写家中克期也。五，言正月候雁北；六、言二月玄鸟至；七、八言然则三月寒食前后，游子必归。又添写“喜鹊”者，欲与“江鸿”、“海燕”为伴也。,《贯华堂选批唐才子诗》
13258,26981,《诗辩坻》,"",李绅《过钟陵》之作，三四“江”、“郭”承上，与杜公《吹笛》篇法相似，然非佳格。《江南暮春》又学“去岁荆南梅似雪”，“短李”殊未精悍。,《诗辩坻》
13259,26981,《葚原诗说》,"",七字为句，中二联最忌重调。句法则有上四下三，上三下四，上二下五，上五下二，上一下六，上六下一，上二中二下三，上一中三下三，上二中四下一，上一中四下二，上四中一下二，上三中一下三，此十二法尽之。上四下三，如“九天阊阖开宫殿，万国衣冠拜冕旒”（王维），“龙武新军探驻辇，芙蓉别殿漫焚香”（杜甫）。上三下四。如“洛阳城见梅迎雪，鱼口桥逢雪送梅”（李绅），“斑竹冈连山雨暗，枇杷门向楚天秋”（韩翃）。……此皆以七言成句，句中有读者也。,《葚原诗说》
13260,26948,《唐人万首绝句选评》,"",闲淡自佳，唐人同有此一种，阮亭所赏也。,《唐人万首绝句选评》
13261,26948,《王闿运手批唐诗选》,"",写得明艳。,《王闿运手批唐诗选》
13262,27048,《载酒园诗话又编》,"",《追昔游集》……颇有体格。如《石泉》诗“微度竹风涵浙沥，细浮松月透轻明”，《翡翠》诗“莲茎触散莲叶欹，露滴珠光似还浦”，皆秀句也。又“花寺听莺入，春湖看雁留”、“桥转攒虹饮，波通斗鹢浮”，深肖吴中风景。又《水寺》诗“坐看鱼鸟沉浮远，静见楼台上下同”，《宿瓜洲》“冲浦回风翻宿浪，照沙低月敛残潮”，写景处亦有静观之妙。,《载酒园诗话又编》
13263,27069,《唐诗别裁》,"",从赐宴曲江说入（首句下）。众兼言二十人备乐（“九霄天乐”句下）。穆皇宴驾，绅亦播迁（“明年冠剑”二句下）。此言善才殁后，听其指授者所弹（“有客弹弦”二句下）。回环赐宴曲江（“忆昔初闻”句下）。题系守郡说入，诗却先写赐宴曲江，婉曲淋漓，然后转入播迁，复听善才弟子弹弦凄怨，末路双收两层，神情无限。,《唐诗别裁》
13264,43904,《唐诗选脉会通评林》,"",吴山民曰：由仁爱中写出，精透可怜，安得与风月语同看？知稼穑之艰难，必不忍以荒淫尽民膏脂矣。今之高卧水殿风亭，犹苦炎燠者，设身“日午汗滴”当何如？,《唐诗选脉会通评林》
13265,43904,《围炉诗话》,"",诗苦于无意；有意矣，又苦于无辞。如“锄禾日当午”云云，诗之所以难得也。,《围炉诗话》
13266,43904,《而庵说唐诗》,"",种禾偏在极热之天，赤日杲杲，当正午之际，锄者在田里做活，真要热杀人……及至转成四糙，煮饭堆盘，白如象齿，尽意大嚼，那知所餐之米，一粒一粒，皆农人肋骨上汗雨中锄出来者也！公垂作此诗，宜乎克昌其后。此题“悯”字，自必点出，若说得透彻，则“悯”字在其中矣。,《而庵说唐诗》
13267,43904,《唐诗笺要》,"",至情处莫非天理。暴弃天物者不怕霹雳，却当感动斯语。,《唐诗笺要》
13268,43904,唐诗汇评,总评,"",唐诗汇评·总评
13269,43904,《云溪友议》,"",初，李公（绅）赴荐，常以《古风》求知吕光化，温谓齐员外煦及弟恭曰：“吾观李二十秀才之文，斯人必为卿相。”果如其言。,《云溪友议》
13270,43904,《载酒园诗话》,"",“诗有别趣，非关理也。”然理原不足以碍诗之妙。如元次山《舂陵行》、孟东野《游子吟》、韩退之《拘幽操》、李公垂《悯农》（按即《古风》）诗，真六经鼓吹。,《载酒园诗话》
13271,43904,《诗法易简录》,"",此种诗纯以意胜，不在言语之工，《豳》之变风也。,《诗法易简录》
13272,43904,《唐人绝句精华》,"",此二诗说尽农民遭剥削之苦，与剥削阶级不知稼穑艰难之事，而王士镇（《唐人万旨绝句选》）乃不入选，但以肤廓为空灵、以缥渺为神韵，宜人多有不满之论。,《唐人绝句精华》
13273,43904,唐诗鉴赏辞典,"",李绅，字公垂。他不仅是中唐时期新乐府运动的倡导者之一，而且是写新乐府诗的最早实践者。元稹曾说过：「予友李公垂，贶予乐府新题二十首。雅有所谓，不虚为文。予取其病时之尤急者，列而和之，盖十二而已。」元稹和了十二首，白居易又写了五十首，并改名《新乐府》。可见李绅创作的《新题乐府》对他们的影响。所谓「不虚为文」，不也就含有「文章合为时而著，歌诗合为事而作」的意思吗？可惜的是李绅写的《新乐府》二十首今已不传，不过，他早年所写的《悯农二首》（一称《古风二首》），亦足以体现「不虚为文」的精神。<br /><br />诗的第一首一开头，就以「一粒粟」化为「万颗子」具体而形象地描绘了丰收，用「种」和「收」赞美了农民的劳动。第三句再推而广之，展现出四海之内，荒地变良田，这和前两句联起来，便构成了到处硕果累累，遍地「黄金」的生动景象。「引满」是为了更有力的「发」，这三句诗人用层层递进的笔法，表现出劳动人民的巨大贡献和无穷的创造力，这就使下文的反结变得更为凝重，更为沉痛。「尽道丰年瑞，丰年事若何？」（罗隐《雪》）是的，丰收了又怎样呢？「农夫犹饿死」，它不仅使前后的内容连贯起来了，也把问题突出出来了。勤劳的农民以他们的双手获得了丰收，而他们自己呢，还是两手空空，惨遭饿死。诗迫使人们不得不带着沉重的心情去思索：是谁制造了这人间的悲剧？答案是很清楚的。诗人把这一切放在幕后，让读者去寻找，去思索。要把这两方综合起来，那就正如马克思所说的：「劳动替富者生产了惊人作品（奇迹），然而，劳动替劳动者生产了赤贫。劳动生产了宫殿，但是替劳动者生产了洞窟。劳动生产了美，但是给劳动者生产了畸形。」<br /><br />第二首诗，一开头就描绘在烈日当空的正午，农民依然在田里劳作，那一滴滴的汗珠，洒在灼热的土地上。这就补叙出由「一粒粟」到「万颗子」，到「四海无闲田」，乃是千千万万个农民用血汗浇灌起来的；这也为下面「粒粒皆辛苦」撷取了最富有典型意义的形象，可谓一以当十。它概括地表现了农民不避严寒酷暑、雨雪风霜，终年辛勤劳动的生活。本来粒粒粮食滴滴汗，除了不懂事的孩子，谁都应该知道的。但是，现实又是怎样呢？诗人没有明说，然而，读者只要稍加思索，就会发现现实的另一面：那「水陆罗八珍」的「人肉的筵宴」，那无数的粮食「输入官仓化为土」的罪恶和那「船中养犬长食肉」的骄奢。可见，「谁知盘中餐，粒粒皆辛苦」，不是空洞的说教，不是无病的呻吟；它近似蕴意深远的格言，但又不仅以它的说服力取胜，而且还由于在这一深沉的慨叹之中，凝聚了诗人无限的愤懑和真挚的同情。<br /><br />李绅当然不懂得阶级压迫和阶级剥削的道理，但是，我们从几十年之后唐末农民起义的「天补平均」的口号中，便不难看出这两首诗在客观上是触及到了封建社会的主要矛盾的。<br /><br />《悯农二首》不是通过对个别的人物、事件的描写体现它的主题，而是把整个的农民生活、命运，以及那些不合理的现实作为抒写的对象。这对于两首小诗来说，是很容易走向概念化、一般化的，然而诗篇却没有给人这种感觉，这是因为作者选择了比较典型的生活细节和人们熟知的事实，集中地刻画了那个畸形社会的矛盾，说出了人们想要说的话。所以，它亲切感人，概括而不抽象。<br /><br />诗人还用虚实结合、相互对比、前后映衬的手法，增强了诗的表现力。因此它虽然是那么通俗明白，却无单调浅薄之弊，能使人常读常新。在声韵方面诗人也很讲究，他采用不拘平仄的古绝形式，这一方面便于自由地抒写；另一方面也使诗具有一种和内容相称的简朴厚重的风格。两首诗都选用短促的仄声韵，读来给人一种急切悲愤而又郁结难伸的感觉，更增强了诗的艺术感染力。<br /><br />（赵其钧）,唐诗鉴赏辞典
13274,13592,唐诗鉴赏辞典,"",白居易的故乡下邽滨临渭水，姜太公钓鱼的古老传说就发生在这里。白居易早年便爱钓鱼，并写过很好的钓鱼诗，如《渭上偶钓》就是脍炙人口的名篇。《垂钓》则是他被贬为江州司马时所作，其中所表达的思想感情与《渭上偶钓》所表现的闲适情怀迥异。<br />起句“临水一长啸”采用情感迸发式的写法领起全篇，把临水垂钓与发泄悲愤情绪融合起来，痛定思痛、长歌当哭的诗人形象跃然纸上，给人以震撼灵魂的感染力。紧接着便回首往事，概述人生旅途的变化，宦海沉浮、仕途得失、人间冷暖、世事盈虚，尽在一声长啸之中。“十年初”指宪宗元和十年（815）初。这一年，宰相武元衡被平卢节度使李师道派人刺死，白居易首先上书“急请捕贼，以雪国耻”，却被腐败官僚集团所恶，终被贬为江州司马。江州治所浔阳（今江西九江），诗中“临水”之“水”和“江叟”之“江”均指浔阳江，即长江在九江市的一段。江州之贬在诗人心灵所造成的阴影时刻折磨着他，即使临水垂钓时也挥之不去。“忽思”一语正这种心理状态的真切表现。<br />白居易的人生道路和诗歌创作道路，以江州之贬为界，可划分为前后两期，前期为“志在兼济”时期，后期为“独善其身”时期。此诗颔联“三登甲乙第，一入承明庐”，是诗人对前期一帆风顺、春风得意情景的追溯，也是对贬谪所受精神创伤的反衬。“甲乙第”指科举考试录取时所评定的等第，第一等为甲第，次等为乙等，应考中式称为“登第”。白居易于德宗贞元十六年（799）中进士，贞元十八年应拔萃科考试入甲等，宪宗元和元年（806）又参加“才识兼茂明于体用科”考试入第四等，故自称“三登甲乙第”，“承明庐”原为汉代承明殿旁屋，侍官值宿所居之屋为庐，后因以入承明庐为入朝或在朝为官的典故。白居易登进士第后，授秘书省校书郎，元和初授翰林学士、任左拾遗，故自称“一入承明庐”。那时，他既利用诗歌“补察时政”、“导泄人情”，往往使权贵们闻声变色。这自然给诗人留下了美好的回忆。可惜好景不长，逝者如流，这种回忆也带有浓浓的苦涩味了。<br />后两联则表现了诗人后期的思想变化。颈联中的“浮生”即人生。“外事”指世事；“盈虚”意即圆满与空虚。这一联写的是诗人身遭贬谪、饱经风霜之后对世事人生的重新审视，也是他寻求心理平衡的一种自慰。可以看出，白居易头脑中的儒家入世思想逐渐让位于释、道出世思想。全诗以“今来伴江叟，沙头坐钓鱼”作结，轻快潇洒中隐含着深沉的苦闷，自我排遣中透露也几分达观。大诗人果真要陶醉于“卧房阶下插渔竿”（家园三绝）的渔隐境界了。<br />－－李旦初,唐诗鉴赏辞典
13275,13996,《唐宋诗醇》,"",律法整严，尚与盛唐相近，腹联已开晚唐李商隐一派。,《唐宋诗醇》
13276,13980,《幽闲鼓吹》,"",白尚书应举初至京，以诗谒顾著作况。顾睹姓名，熟视白公，曰：“米价方贵，居亦弗易。”乃披卷。首篇曰：“咸阳原上草，一岁一枯荣。野火烧不尽，春风吹又生。”即嗟赏曰：“道得个语，居即易矣。”因为延誉，声名大振。,《幽闲鼓吹》
13277,13980,《苕溪渔隐丛话》,"",《复斋漫录》云：乐天以诗谒顾况，况喜其《咸阳原上草》云：“野火烧不尽，春风吹又生。”予以为不若刘长卿“春入烧痕青”之句，语简而意尽。,《苕溪渔隐丛话》
13278,13980,《唐诗解》,"",上二联写物生之无间，下二联是草色之关情。乐天语尚真率，佳处固自不少，要非入选之诗，独此丰格犹存，故采以备长庆之一体。,《唐诗解》
13279,13980,《唐律消夏录》,"",三、四的是佳句，但“一岁一枯荣”虽是起下，而语太显露，遂使下句意味不全。五、六虽分“古道”、“荒城”，而用意实是合掌。结句呆用王孙，更庸弱。香山诸体颇称大手笔，此作独枯率窄狭，不能展动，得非以好句累之乎？,《唐律消夏录》
13280,13980,《雨航杂录》,"",《续古诗》：“何意掌上玉，化为眼中砂。……晴沙金屑色，春水曲尘波。”自是晚唐色相。至《古原草》诗：“野火烧不尽，春风吹又生。”几希初唐乎？,《雨航杂录》
13281,13980,《古欢堂集杂著》,"",刘孝绰妹诗：“落花扫更合，丛兰摘复生。”孟浩然“林花扫更落，径草踏还生”，此联岂出自刘欤？白乐天《咏原上草送客》诗“野火烧不尽，春风吹又生”，一句之意，分为两句，风致亦自不减。古人作诗，皆有所本，而脱化无穷，非蹈袭也。,《古欢堂集杂著》
13282,13980,《唐诗成法》,"",不必定有深意，一种宽然有馀地气象，便不同啾啾细声，此大小家之别。,《唐诗成法》
13283,13980,《而庵说唐诗》,"",前一解，要看“原上”二字，后一解，要看“王孙去”三字，古人作法，一丝不走。,《而庵说唐诗》
13284,13980,《近体秋阳》,"",浑朴，其情当在《十九首》之间。,《近体秋阳》
13285,13980,《唐诗别裁》,"",此诗见赏于顾况，以此得名者也。然老成而少远神，白诗之佳者，正不在此。,《唐诗别裁》
13286,13980,《网师园唐诗笺》,"",天然名句，宜见赏于逋翁（“野火”二句）。,《网师园唐诗笺》
13287,13980,《瀛奎律髓汇评》,"",冯舒：逋翁真巨眼。查慎行：人但知三、四之佳，不知先有“一岁一枯荣”句紧接上，方更精神。试置他处，当亦索然。纪昀：此犹是未放笔时，后乃愈老愈颓唐矣。许印芳：“又”字复。,《瀛奎律髓汇评》
13288,13980,《历代诗法》,"",极平淡，亦极新异，宜顾况之倾倒也。,《历代诗法》
13289,13980,《唐诗三百首》,"",诗以喻小人也。消除不尽，得时即生干犯正路。文饰鄙陋，却最易感人。,《唐诗三百首》
13290,13980,《唐宋诗举要》,"",情韵不匮，句亦振拔，宜其见重于逋翁也。,《唐宋诗举要》
13291,13980,《诗境浅说》,"",此诗借草取喻，虚实兼写。三四承上荣枯而言。唐人咏物，每有仅于末句见本意者，此作亦同之。但诵此诗者，皆以为喻小人去之不尽，如草之滋蔓。作者正有此意，亦未可知。然取喻本无确定，以为喻世道，则治乱循环；以为喻天心，则贞元起伏。虽严寒盛雪，而春意已萌。见智见仁，无所不可。篇《锦瑟》，在笺者会意耳。五六句古道荒城，言草所丛生之地；远芳晴翠，写草之状态。而以“侵”字、“接”字，绘其虚神，善于体物，琢句尤工。,《诗境浅说》
13292,13980,唐诗鉴赏辞典,"",此诗作于贞元三年（787），作者时年十六。诗是应考的习作。按科场考试规矩，凡指定、限定的诗题，题目前须加“赋得”二字，作法与咏物相类，须缴清题意，起承转合要分明，对仗要精工，全篇要空灵浑成，方称得体。束缚如此之严，故此体向少佳作。据载，作者这年始自江南入京，谒名士顾况时投献的诗文中即有此作。起初，顾况看着这年轻士子说：“米价方贵，居亦弗易。”虽是拿居易的名字打趣，却也有言外之意，说京城不好混饭吃。及读至“野火烧不尽”二句，不禁大为嗟赏，道：“道得个语，居亦易矣。”并广为延誉。（见唐张固《幽闲鼓吹》）可见此诗在当时就为人称道。<br /><br />命题“古原草送别”颇有意思。草与别情，似从古代的骚人写出“王孙游兮不归，春草生兮萋萋”（《楚辞·招隐士》）的名句以来，就结了缘。但要写出“古原草”的特色而兼关送别之意，尤其是要写出新意，仍是不易的。<br /><br />首句即破题面“古原草”三字。多么茂盛（“离离”）的原上草啊，这话看来平常，却抓住“春草”生命力旺盛的特征，可说是从“春草生兮萋萋”脱化而不着迹，为后文开出很好的思路。就“古原草”而言，何尝不可开作“秋来深径里”（僧古怀《原是秋草》），那通篇也就将是另一种气象了。野草是一年生植物，春荣秋枯，岁岁循环不已。“一岁一枯荣”意思似不过如此。然而写作“枯──荣”，与作“荣──枯”就大不一样。如作后者，便是秋草，便不能生发出三、四的好句来。两个“一”字复叠，形成咏叹，又先状出一种生生不已的情味，三、四句就水到渠成了。<br /><br />“野火烧不尽，春风吹又生。”这是“枯荣”二字的发展，由概念一变而为形象的画面。古原草的特性就是具有顽强的生命力，它是斩不尽锄不绝的，只要残存一点根须，来年会更青更长，很快蔓延原野。作者抓住这一特点，不说“斩不尽锄不绝”，而写作“野火烧不尽”，便造就一种壮烈的意境。野火燎原，烈焰可畏，瞬息间，大片枯草被烧得精光。而强调毁灭的力量，毁灭的痛苦，是为着强调再生的力量，再生的欢乐。烈火是能把野草连茎带叶统统“烧尽”的，然而作者偏说它“烧不尽”，大有意味。因为烈火再猛，也无奈那深藏地底的根须，一旦春风化雨，野草的生命便会复苏，以迅猛的长势，重新铺盖大地，回答火的凌虐。看那“离离原上草”，不是绿色的胜利的旗帜么！“春风吹又生”，语言朴实有力，“又生”二字下语三分而含意十分。宋吴曾《能改斋漫录》说此两句“不若刘长卿‘春入烧痕青’语简而意尽”，实未见得。<br /><br />此二句不但写出“原上草”的性格，而且写出一种从烈火中再生的理想的典型，一句写枯，一句写荣，“烧不尽”与“吹又生”是何等唱叹有味，对仗亦工致天然，故卓绝千古。而刘句命意虽似，而韵味不足，远不如白句为人乐道。<br /><br />如果说这两句是承“古原草”而重在写“草”，那么五、六句则继续写“古原草”而将重点落到“古原”，以引出“送别”题意，故是一转。上一联用流水对，妙在自然；而此联为的对，妙在精工，颇觉变化有致。“远芳”、“睛翠”都写草，而比“原上草”意象更具体、生动。芳曰“远”，古原上清香弥漫可嗅；翠曰“晴”，则绿草沐浴着阳光，秀色如见。“侵”、“接”二字继“又生”，更写出一种蔓延扩展之势，再一次突出那生存竞争之强者野草的形象。“古道”、“荒城”则扣题面“古原”极切。虽然道古城荒，青草的滋生却使古原恢复了青春。比较“乱蛬鸣古堑，残日照荒台”（僧古怀《原上秋草》）的秋原，该是如何生气勃勃！<br /><br />作者并非为写“古原”而写古原，同时又安排一个送别的典型环境：大地春回，芳草芊芊的古原景象如此迷人，而送别在这样的背景上发生，该是多么令人惆怅，同时又是多么富于诗意呵。“王孙”二字借自楚辞成句，泛指行者。“王孙游兮不归，春草生兮萋萋”说的是看见萋萋芳草而怀思行游未归的人。而这里却变其意而用之，写的是看见萋萋芳草而增送别的愁情，似乎每一片草叶都饱含别情，那真是：“离恨恰如春草，更行更远还生”（李煜《清平乐》）。这是多么意味深长的结尾啊！诗到此点明“送别”，结清题意，关合全篇，“古原”、“草”、“送别”打成一片，意境极浑成。<br /><br />全诗措语自然流畅而又工整，虽是命题作诗，却能融入深切的生活感受，故字字含真情，语语有余味，不但得体，而且别具一格，故能在“赋得体”中称为绝唱。<br /><br />（周啸天）,唐诗鉴赏辞典
13293,13394,《瀛奎律髓》,"",此少年作，已自成就如此。,《瀛奎律髓》
13294,13394,《瀛奎律髓汇评》,"",冯舒：此却似张、王。纪昀：此香山少作，转胜老境之颓唐。,《瀛奎律髓汇评》
13295,13783,全唐诗佳句赏析,"",①经年：经年累月，喻时间很久。②除夜：古人讲之除夜，一指“除夕”，即十二月最后一日之夜晚；一指冬至前一日，亦称“除夜”。诗中有“归思逼新正”，逼是临近，新正即新年。冬至一过，即近新年，故此“除夜”指冬至前一日之“除夜”。《除夜寄弟妹》是一首五律。白居易与其弟妹同胞情深，关系融洽。这两句是说，与弟妹流离东西，各在万里这外，一别很久，在此除夜，一人对着孤灯，思念之情不能自禁。这两句俨然一幅孤灯夜坐图，十分传神。,全唐诗佳句赏析
13296,13906,《瀛奎律髓汇评》,"",查慎行：三、四至理名言。纪昀：起得峭拔，收得清楚，题中字字俱到。第四句近俚，不可效。,《瀛奎律髓汇评》
13297,13966,全唐诗佳句赏析,"",日沉①红有影风定绿无波<br/>①日沉：夕阳西下。 ②影：影象。<br/>《湖亭望水》是一首五律，作于江州。这两句是说，太阳刚落山，敛起耀眼的光辉，留下一轮赤红的影象；傍晚风定了，湖面一平如镜，绿水没有一点波浪兴起。前句形容日落后的红霞，后句形容湖上风平浪静，均极恰切，写景如画。,全唐诗佳句赏析
13298,13415,《瀛奎律髓》,"",此贬江州司马时作。大抵中唐以后人多善言风土，如西北风沙，酪浆毡幄之区；东南水国，蛮岛夷洞之外，亦无不曲尽其妙。乐天《送人游岭南》有云：“河陵国分界，交阯郡为邻。”……而结之曰：“须防杯里蛊，莫受橐中珍。”亦可谓尽南中之俗矣。学诗者不可不深造黄、陈，摆落膏艳；而趋于古淡，亦不可无此等一二语也。,《瀛奎律髓》
13299,13415,《瀛奎律髓汇评》,"",陆贻典：乐天诗于淡素之中有意议者为妙。太枯率者不足读。此首尚可也。纪昀：清浅可诵。,《瀛奎律髓汇评》
13300,13415,《养一斋诗话》,"",近人好看白诗，乃学其率易之至者。试随意举其五律，如“寻泉上山远，看笋出林迟”，“松湾随棹月，桃浦落船花”，“雨埋钓舟小，风飏酒旗斜”，“早梅迎夏结，残絮送春飞”，“佛寺乘船入，人家枕水居”，“江暗管弦急，楼明灯火高”，“近海江弥阔，迎秋夜更长”……此例一二十句，皆灵机内运，锻炼自然，何等慎重落笔！专以率易为白之流派者，试参之。,《养一斋诗话》
13301,13451,《唐宋诗醇》,"",神似杜甫。,《唐宋诗醇》
13302,13601,《唐宋诗醇》,"",一气旋折，全以神行，不知是情是景，笔墨之痕俱化。五律中此种境界开自老杜，意到笔随，非可以规仿而得者也。,《唐宋诗醇》
13303,13601,《诗式》,"",送孟司功有一“夜”字、须从“夜”字写去，然后切题。发句上句先写主人，下句入孟同功，即出“夜送”二字。颔联写景，不特切“夜”字，且切浔阳，又非有意刻划，而自得神味。颈联写景兼写情。盖送司功而湖波正翻，以似箭状之，言其险恶也；霜草欲杀而以如刀状之，言其萧瑟也。对司功言俾戒于行也，已起落句。落句“且莫”二字承上意来，言姑漫前去，下句却明言风色正恶矣。此结法含情不尽格也。[品]雅健。,《诗式》
13304,13593,《野客丛书》,"",《后山诗话》载王平甫子游谓秦少游“愁如海”之句，出于江南李后主“问君还有几多愁，恰似一江春水向东流”之意。仆谓李后主之意又有所自。乐天诗曰：“欲识愁多少，高于滟滪堆。”刘禹锡诗曰：“蜀江春水拍山流，水流无限似侬愁。”得非祖此乎？则知好处前人皆已道过，后人但翻而用之耳。,《野客丛书》
13305,13593,《滹南诗话》,"",乐天《望瞿塘》诗云：“欲识愁多少，高于滟滪堆。”萧闲《送高子文》词云：：“归兴高于滟滪堆。”雷溪漫注，盖不知此出处耳。然乐天固望瞿塘，故即其所见而言；泛用之，则不切矣。,《滹南诗话》
